,year,title,director,cast,genre,producer
846,2014,Nerungi Vaa Muthamidathe,Lakshmy Ramakrishnan,"Shabeer, Piaa Bajpai, Sruthi Hariharan",Road film,AVA Productions
847,2014,Sokku Sundaram,A. Sridhar,"M.R., Soujanya",Comedy,M.R. Moviemakers
848,2014,Jaihind 2,Arjun,"Arjun, Surveen Chawla, Simran Kapoor, Rahul Dev",Action,Sri Rama Films International
849,2014,Oru Oorla Rendu Raja,R. Kannan,"Vimal, Priya Anand, Soori",Comedy,Kannan Pix
850,2014,Panduvam,Keaton,"Melvin Siddhesh, Swasika",Action,GS Productions
851,2014,Appuchi Gramam,Vi Anand,"Praveen Kumar, Anusha Naik, Suja Varunee, Swasika",Science fiction,Eye Catch Multimedia
852,2014,Anbendral Amma,,,Drama,
853,2014,Gnana Kirukkan,Ilayadevan,"Jagaraj, Daniel Balaji, Archana Kavi, Sushmitha, Senthi Kumari",Drama,Thangammal Movie Makers
854,2014,Murugatrupadai,K. Muruganandam,"Saravana, Navika Kotia",Drama,Sigaram Visual Media
855,2014,Pulipaarvai,Praveen Gandhi,Sathya Dev,Drama,Vendhar Movies
856,2014,Thirudan Police,Caarthick Raju,"Attakathi Dinesh, Aishwarya Rajesh, Nithin Sathya",Action comedy,"Capital Film Works,Kenanya Films"
857,2014,Vilasam,Raj Ganesan,"Pawan, Sanam Shetty, Sujibala, Aruldoss",Action,Sree Sanaa Films
858,2014,Chinnan Chiriya Vanna Paravai,Vijayan,"Ashwin Kumar, Anu Krishna",Romance,NKP Productions
859,2014,Kaadu,Stalin Ramalingam,"Vidharth, Samskruthy Shenoy, Samuthirakani",Drama,Chakravarthy Films International
860,2014,Naaigal Jaakirathai,Shakti Soundar Rajan,"Sibiraj, Arundhati, Balaji Venugopal",Thriller,Nathambal Film Factory
861,2014,Vanmam,Jaikrishna,"Vijay Sethupathi, Kreshna, Sunaina",Action drama,Nemichand Jhabak Productions
862,2014,Vizhi Moodi Yosithaal,K. G. Senthil Kumar,"K. G. Senthil Kumar, Nikita",Sci-Fi Romantic Thriller,Twister Films
863,2014,Aaaah,Hari-Hareesh,"Gokulnath, Meghna, Bala Saravanan, Bobby Simha",Horror,"KTVR Creative Frames,Shankar Bros"
864,2014,Kaaviya Thalaivan,Vasanthabalan,"Siddharth, Prithviraj, Vedhicka, Anaika Soti",Historical fiction,"Y NOT Studios,Radiance Media Group"
865,2014,Mosakutty,M. Jeevan,"Veera, Mahima Nambiar, Pasupathy",Romance,Shalom Studios
866,2014,Velmurugan Borewells,M. P. Gopi,"Mahesh, Aarushi, Ganja Karuppu",Comedy,Tharun Kaanth Film Factory
867,2014,Vingyani,Paarthi,"Paarthi, Meera Jasmine, Vivek, Sanjana Singh",Science-fiction thriller,Paarthis Pictures
868,2014,1 Pandhu 4 Run 1 Wicket,Veera,"Vinay Krishna, Hashika, Lollu Sabha Jeeva",Horror,Rising Sun Films
869,2014,13 Am Pakkam Parkka,Pughazhmani,"Ramji, Sri Priyanka, Rathan Mouli, Sriram Karthik",Horror,RVK Film Media
870,2014,Azhagiya Pandipuram,N. Rayan,"Elango Nagarajah, Anjena Kirti",Romance,Thaimann Production
871,2014,Manam Konda Kadhal,Pugazhenthi Raj,"Muthuram, Nofiya, Shriya",Romance,Rithish Harish Movies
872,2014,Naangellam Edakoodam,R. Vijayakumar,"Manoj Devadas, Parvathi Suresh, Visakar Selvamani, Hensa",Drama,Kurundhudayar Production
873,2014,Pagadai Pagadai,Sasi Shanker,"Dileep Kumar, Divya Singh, Richu Singh",Romance,Wisdom Films
874,2014,Ra,Prabu Yuvaraj,"Ashraf, Aditi Chengappa",Fantasy thriller,Plan A Studios
875,2014,Innuma Nammala Namburanga,S. R. Balaji,"Sudhagar, Thiruveni",Romance,Aniloops Production
876,2014,Lingaa,K. S. Ravikumar,"Rajinikanth, Anushka Shetty, Sonakshi Sinha",Action,Rockline Entertainments
877,2014,Yaaro Oruvan,K. N. Baiju,"Ram, Suresh Naran, Manavram, Alisha",Thriller,Navagraha Cine Arts
878,2014,Nadodi Paravai,T Vijaya Ragava Chakravarthi,"Tharun, Sri Ragavi",Drama,Dhanam Pictures
879,2014,Natpin Nooram Naal,Raja Desingu,"Vijaya Chiranjeevi, Saina",Crime thriller,Sree Vetrivel Film Academy
880,2014,Pisasu,Mysskin,"Naga, Prayaga Martin, Harish Uthaman",Horror,B Studios
881,2014,Sutrula,V. Rajesh,"Richard, Mithun, Srija,  Prajin, Ankitha, Sandra Amy",Thriller,Purple Vision
882,2014,Endrume Anandham,Vivekabarathi,"Mahendran, Bharathi Kannan, Swetha",Drama,Narkavi Talkies
883,2014,Kappal,Karthik Krish,"Vaibhav, Sonam Bajwa, Karunakaran",Comedy,S Pictures
884,2014,Kayal,Prabhu Solomon,"Chandran, Anandhi, Vincent",Romantic,Escape Artists Motion Pictures
885,2014,Meaghamann,Magizh Thirumeni,"Arya, Hansika Motwani, Sudhanshu Pandey",Action Drama,Nemichand Jhabak Productions
886,2014,Vellaikaara Durai,Ezhil,"Vikram Prabhu, Sri Divya",Comedy,Gopuram Films
887,2014,Pesadha Padam,Aadhavan,"Abirooban, Bharathi",Romance,Miracle Cinemas
888,2013,Kalla Thuppakki,Logiyas,"Kutty Anand, Sampath Ram, Viccy, Prabhakaran, Sravanthika",Comedy,Produced by Thithir Film
889,2013,Kanavu Kadhalan,Thiruna Annan,"Udhay, Saritha Yadav, Meera Krishnan",Romance,Produced by Dream Merchant Films
890,2013,Kurumbukkara Pasanga,T. Samydurai,"Sanjeev, Monica, Manobala, Pandiarajan",Drama,Produced by Sri Periyayi Pictures
891,2013,Mayil Paarai,P. Siva Kumar,,Romance,Produced by Om Shree Lakshmi Films
892,2013,Nanbargal Gavanathirkku,K. Jayakumar,"Varshan, Manisha Jith, Sanjeev",Drama,Produced by Green Channel Entertainment
893,2013,Nimidangal,Geetha Krishnan,"Shashank, Priyanka, Suman, Atul Kulkarni",Crime,Produced by Blue Fox Cinema
894,2013,Alex Pandian,Suraj,"Karthi, Anushka Shetty, Santhanam, Nikita Thukral, Milind Soman, Suman",Action,Produced by Studio Green
895,2013,Kanna Laddu Thinna Aasaiya,K. S. Manikandan,"Sethu, Santhanam, Srinivasan, Vishakha Singh",Comedy,Produced by Hand Made Films & Sri Thenandal Films
896,2013,Samar,Thiru,"Vishal, Trisha Krishnan, Sunaina",Action,Produced by Balaji Real Media
897,2013,Puthagam,Vijay Adhiraj,"Sathya, Jagapati Babu, Rakul Preet Singh, Sanjay Bharathi, Rachana Maurya",Drama,Produced by Ram Pictures Private Limited
898,2013,Vijayanagaram,Tanveer,"Sivan, Hasini, Bhanu Chander, Aryan",Drama,Produced by SMK
899,2013,Pathayeram Kodi,Srinivasan Sundar,"Dhruv Bhandari, Madalasa Sharma, Vivek, Kanishka Soni",Comedy,Produced by Maya Creations
900,2013,Kadal,Mani Ratnam,"Gautham Karthik, Thulasi Nair, Arvind Swamy, Arjun, Lakshmi Manchu",Drama,Produced by Madras Talkies
901,2013,David,Bejoy Nambiar,"Vikram, Jiiva, Tabu, Isha Sharvani, Lara Dutta",Drama,Produced by Reliance MediaWorks
902,2013,Vishwaroopam,Kamal Haasan,"Kamal Haasan, Pooja Kumar, Rahul Bose, Andrea Jeremiah",Spy thriller,Produced by Rajkamal InternationalReleased worldwide on 25 January 2013
903,2013,Nesam Nesapaduthe,Rajasuriyan,"Vendhan, Arasi, Ragava",Romance,
904,2013,Sillunu Oru Sandhippu,Ravi Lallin,"Vimal, Dipa Shah, Oviya",Romance,Produced by Madras Enterprises
905,2013,Vana Yuddham,A. M. R. Ramesh,"Arjun, Kishore, Vijayalakshmi, Lakshmi Rai",Thriller,Produced by Akshaya Creations
906,2013,Ameerin Aadhi Bhagavan,Ameer Sultan,"Jayam Ravi, Neetu Chandra, Sudha Chandran",Action,Produced by Anbu Pictures
907,2013,Ariyathavan Puriyathavan,J. K,"J. K, Unnimaya",Drama,Produced by JK Productions
908,2013,Haridas,G. N. R. Kumaravelan,"Kishore, Sneha, Prithviraj Das",Drama,Produced by DR V RAM Production Private Limited
909,2013,Paatti,Ramesh,"Ranganayaki, Nagina, Mahalakshmi, Baby Nandhini, Naveen Rajan",Drama,Produced by Sureshkumar
910,2013,Aandava Perumal,Sathish Kumar,"Sivan, Sasi, Idhaya, Jeeva",Romance,Produced by R. Jana
911,2013,Chuda Chuda,Idhayan,"Idhayan, Sri Iraa, Leema, Shobina, Durga",Romance,Produced by Yazhine Creations
912,2013,Chandamama,Radhakrishnan,"Karunas, Shweta Basu Prasad, Harish Kalyan",Comedy,Produced by Classic Cinemas
913,2013,Lollu Dada Parag Parag,K. Viyasan,"Mansoor Ali Khan, Shilpha",Comedy,Produced by Vijayamuralee
914,2013,Vellachi,Velu Viswanath,"Pintu, Suchitra Unni, Ganja Karuppu",Romance,Produced by K. Ananthan
915,2013,Mathil Mel Poonai,Barani Jayapal,"Vijay Vasanth, Vibha Natarajan",Thriller,Produced by Peenics Creations
916,2013,Onbadhule Guru,P. T. Selvakumar,"Vinay Rai, Aravind Akash, Premgi Amaren, Lakshmi Rai",Comedy,Produced by Cosmo and Boss Film Company
917,2013,Pesamal Pesinaal,Sivamanoharan,"Santhosh, Gayathri, Nizhalgal Ravi",Romance,Produced by Rainbow Productions
918,2013,Sundaattam,Brahma G. Dev,"Irfan, Arundhathi, Madhu",Romance,Produced by Film Fame Production
919,2013,Garuda Paarvai,Vivehanandan,"Vivehanandan, Puja Vijayan, Ramamurthi Yadav, Sheela, Gandhi, Ravi",Drama,
920,2013,Karumpuli,Parameshwar,"Mahesh, Rathan Mouli, Varsha Pandey, Prachee Adhikari, Soorya Kiran, Arul Azhagan",,Produced by Madras Film Academy(MFA)
921,2013,Paradesi,Bala,"Adharvaa, Vedhicka, Dhansika",Drama,Produced by B Studios
922,2013,Vatthikuchi,H.nowfal riswan,"Dhileban, Anjali, Jayaprakash, Sampath Raj",Thriller,Produced by Murugadoss Productions & Fox Star Studios
923,2013,Kan Pesum Varthaigal,R. Balaji,"Mirchi Senthil, Iniya",Romance,Produced by Balaji Cine Creations
924,2013,Kantha,,"Karan, Mithra Kurian",,
925,2013,Karuppampatti,Tha. Prabhu Raja Cholan,"Ajmal Ameer, Aparnaa Bajpai, Alice Tantardini",Drama,Produced by Sundar Pictures
926,2013,Maranthen Mannithen,Kumar Nagendra,"Aadhi, Lakshmi Manchu, Taapsee, Sundeep Kishan",,Produced by Manchu Productions
927,2013,Naanum En Jamunavum,Guruaja-Jayatamil,"Jayant, Poulami",Adult romance,Produced by Gururaja International
928,2013,Azhagan Azhagi,Nandha Periyasaamy,"Jack, Aarushi, A. Venkatesh",Drama,
929,2013,Chennaiyil Oru Naal,Shaheed Kader,"Sarathkumar, Cheran, Prakash Raj, Prasanna, Radhika, Iniya, Parvathi Menon",Drama-thriller,Produced by I Pictures & Magic Frames
930,2013,February 31,,"Sriram, Niranjana",Thriller,
931,2013,Kedi Billa Killadi Ranga,Pandiraj,"Vimal, Sivakarthikeyan, Bindu Madhavi, Regina Cassandra",Comedy,Produced by Pasanga Productions & Escape Artists Motion Pictures
932,2013,Keeripulla,Feroze Khan,"Yuvan, Disha Pandey, Ganja Karuppu",Drama,Produced by Angels Film International
933,2013,4,,,,
934,2013,Settai,R. Kannan,"Arya, Anjali, Hansika Motwani, Santhanam, Premgi Amaren",Comedy,Produced by UTV Motion Pictures
935,2013,Vetkathai Kettal Enna Tharuvai,Thabu Sankar,"Ashok, Kiruthika",Romance,Produced by Silver Jubilee Movies
936,2013,Maruvisaranai,Vijayagopal,"V.S. Vijayagopal, Vishnu Priya",Action,Produced by Senthil Andavar Cinemas
937,2013,Ninaivugal Azhivathillai,Bhagatsingh Kannan,"Arun, Gayathri",Drama,Produced by Agni Kalaikoodam
938,2013,Maman Machan,M. Jeyraj,Vijay Thirumoolam,Comedy,
939,2013,Unaku 20 Enaku 40,KPS Akshay,"Singam Puli, Vaiyapuri, Vadivukkarasi, Karishma",Comedy,Produced by Sri Bannariamman Productions
940,2013,Gouravam,Radha Mohan,"Allu Sirish, Yami Gautam, Prakash Raj",Drama,Produced by Duet Movies
941,2013,Iru Killadigal,Mark Landsman,"Byass, Swathi, Venniradai Moorthy",,
942,2013,Thirumathi Thamizh,Rajakumaran,"Rajakumaran, Keerthi Chawla, Devayani",Drama,Produced by Ra Dhe Creations
943,2013,Udhayam NH4,Manikandan,"Siddharth, Ashrita Shetty, Kishore",Romantic thriller,Produced by Meeka Entertainment & Grass Root Film Company
944,2013,Naan Rajavaga Pogiren,Prithvi Rajkumar,"Nakul, Chandini, Avani Modi",Action,Produced by Udhayam VLS Cine Media
945,2013,Oruvar Meethu Iruvar Sainthu,Balasekaran,"Laghubaran, Swathi, K. Bhagyaraj, Visu",Romance,Produced by Edriya Tech Films
946,2013,Yaaruda Mahesh,R. Madhan Kumar,"Sundeep Kishan, Dimple Chopade",Adult comedy,Produced by Colour Frames Red Studios
947,2013,Ethir Neechal,Durai Senthil Kumar,"Sivakarthikeyan, Priya Anand",Comedy-drama,Produced by Wunderbar Films
948,2013,Moondru Per Moondru Kadhal,Vasanth,"Arjun, Cheran, Vimal, Muktha Bhanu, Surveen Chawla, Lasika",Romance,Produced by Mahendra Talkies
949,2013,Soodhu Kavvum,Nalan Kumarasamy,"Vijay Sethupathi, Sanchita Shetty, Bobby Simha, Ashok Selvan",Comedy-thriller,Produced by Thirukumaran Entertainment
950,2013,"Nagaraja Cholan MA, MLA",Manivannan,"Sathyaraj, Manivannan, Seeman, Mrudula Murali, Komal Sharma, Varsha Ashwathi",Political satire,Produced by V House Production
951,2013,Neram,Alphonse Putharen,"Nivin Pauly, Nazriya Nazim, Bobby Simha, Nassar, Thambi Ramaiah",Comedy-thriller,Produced by Winner Bulls Films
952,2013,Masani,Padmaraj & LGR,"Akhil, Iniya, Sija Rose, Ramki",Action thriller,Produced by Sree Kiran Productions
953,2013,Galapetti,,,,
954,2013,Chockali,A Charan,"Chaithanya, Swasika, Sona Heiden, Ganja Karuppu",Drama,
955,2013,Kutti Puli,Muthaiah,"M. Sasikumar, Lakshmi Menon, Saranya Ponvannan",Drama,Produced by Village Theaters
956,2013,Issaki,M. Ganeshan,"Sharran Kumar, Aashritha",Drama,
957,2013,Kandathum Kadhal Antharangam,J. V. Ruckmangdhan,"Ramu, Kamalika",Drama,
958,2013,Yamuna,E. V. Ganeshbabu,"Sathya, Sri Ramya",Drama-thriller,Produced by Sri HariBalaji Movies
959,2013,Solla Matten,N. P. Ismail,"Sakthi Chidambaram, Jesmy",Romance-thriller,
960,2013,Theeya Velai Seiyyanum Kumaru,Sundar C.,"Siddharth, Hansika Motwani, Santhanam, Ganesh Venkatraman",Romantic comedy,Produced by UTV Motion Pictures and Avni Cinemax
961,2013,Thillu Mullu,Badri,"Shiva, Isha Talwar, Prakash Raj",Comedy,Produced by Vendhar Movies
962,2013,Theekulikkum Pachaimaram,Vineesh-Prabheesh,"Prajin, Sarayu, Sasha, M. S. Bhaskar",Drama,
963,2013,Annakodi,Bharathiraja,"Lakshman Narayan, Karthika Nair, Manoj Bharathiraja",Drama,Produced by Manoj Creations
964,2013,Thulli Vilayadu,Vincent Selva,"Yuvaraj, Prakash Raj, Deepthi Nambiar",Comedy-thriller,Produced by RB Studios
965,2013,Singam II,Hari,"Suriya, Anushka Shetty, Hansika Motwani, Rahman, Danny Sapani",Action-masala,Produced by Prince Pictures
966,2013,Anba Azhaga,S. Sivaraman,"Akashprabhu, Preethi Sankar, Lavanya",Romance,
967,2013,Kaadhale Ennai Kaadhali,Iam Shan,"Santhosh, Anara Atanes",Romance,
968,2013,Sathiram Perundhu Nilayam,Ravipriyan,"Roshan, Twinkle",Drama,
969,2013,Maryan,Bharat Bala,"Dhanush, Parvathi Menon",Drama,
970,2013,Pattathu Yaanai,Boopathy Pandian,"Vishal, Aishwarya Arjun, Santhanam",Action Masala,
971,2013,Sonna Puriyathu,Krishnan Jayaraj,"Shiva, Vasundhara Kashyap",Comedy,
972,2013,Nenju Irukkum Varai Ninaivu Irukkum,S. O. Nabidaas,"Ishaq Hussaini, Shilpa, Visu, Vaiyapuri",Drama,
973,2013,Pullukatu Muthamma,C. R. Muthupandi,Meenu Kurian,Adult romance,
974,2013,Ainthu Ainthu Ainthu,Sasi,"Bharath, Mrithika, Erica Fernandes, Santhanam",Action thriller,
975,2013,Aadhalal Kadhal Seiveer,Suseenthiran,"Santhosh, Manisha Yadav",Romance,
976,2013,Thalaivaa,A. L. Vijay,"Vijay, Sathyaraj, Amala Paul, Santhanam, Abhimanyu Singh, Rajiv Pillai",Action thriller,Produced by Mishri EnterprisesReleased worldwide on 9 August 2013
977,2013,Desingu Raja,Ezhil,"Vimal, Bindu Madhavi",Romance,Produced by Olympia Movies
978,2013,Ponmaalai Pozhudhu,AC Durai,"Aadhav Kannadasan, Gayathrie",Romance,Produced by AG Creations
979,2013,Summa Nachunu Irukku,A. Venkatesh,"Thaman Kumar, Vibha Natarajan, Archana Vishwanath, Thambi Ramaiah, Sreenivasan",Comedy,Produced by Esthell Entertainers
980,2013,Suvadugal,Jay Bala,"Jay Bala, Monica, K. R. Vijaya",,
981,2013,Thanga Meenkal,Ram,"Ram, Sadhana, Shelly Kishore",Drama,Produced by Photon Kathaas
982,2013,Varuthapadatha Valibar Sangam,Ponnraam,"Sivakarthikeyan, Sri Divya, Sathyaraj, Soori",Comedy,Produced by Escape Artist Motion Pictures
983,2013,Arya Surya,Rama Narayanan,"Srinivasan, Vishnupriyan, Nakshathra",Comedy,Produced by Sri Thenandal films
984,2013,Mathapoo,Dhinanthorum Nagaraj,"Jeyan, Gayathrie",Romance,
985,2013,Moodar Koodam,Naveen,"Sentrayan, Naveen, Rajaj, Oviya",Black comedy,
986,2013,Unnodu Oru Naal,Durai Karthikeyan,"Arjun Vijayaraghavan, Neelam Upadhyay, Gibran Osman",Romantic thriller,Produced by Jarci Production
987,2013,6,V. Z. Durai,"Shaam, Poonam Kaur",Thriller,
988,2013,Adutha Kattam,Murali Krishnan,"Ganthiban, Malar Meni Perumal, Aghonderan Sahadevan, Shashitaran Rajoo, D. Rajam",Suspense Thriller,"Produced by Navanithen Ganeson, NGP Film Sdn Bhd"
989,2013,Mouna Mazhai,Anand,"Sasi, Nakshatra, Dilip",Romance,Produced by Prince Media
990,2013,Ya Ya,I Rajasekaran,"Shiva, Santhanam, Dhansika, Sandhya",Comedy,Produced by Sri Lakshmi Productions
991,2013,Onaayum Aattukkuttiyum,Mysskin,"Mysskin, Sri",Thriller,Produced by Lone Wolf Productions
992,2013,Raja Rani,Atlee Kumar,"Arya, Nayantara, Jai, Nazriya Nazim",Romantic comedy,Produced by Murugadoss Productions and Fox Star Studios
993,2013,Idharkuthane Aasaipattai Balakumara,Gokul,"Vijay Sethupathi, Ashwin Kakumanu, Swati Reddy, Nandita Swetha",Comedy,Produced by Leo Vision and JSK Film Corporation
994,2013,Nila Meedhu Kadhal,Ilayakumar,"Vijayaraj, Joshwa, Sri Priyanga, Sudha",Romance,Produced by Rajaram Movies
995,2013,Kayavan,Venky,Mithun,Romance,
996,2013,Naiyaandi,A. Sarkunam,"Dhanush, Nazriya Nazim",Comedy,
997,2013,Vanakkam Chennai,Kiruthika Udhaynidhi,"Shiva, Priya Anand",Comedy,
998,2013,Anjal Thurai,A. R. Rafi,"Mohan. C, Narayanan, Kushi, Senthil",Horror / Thriller,Produced by Latha Cine Creations
999,2013,Chithirayil Nilachoru,R. Sundarrajan,"Sara Arjun, Ashok Sundarrajan, Vasundhara Kashyap, Prakash Nath",Drama,
1000,2013,Ninaivugal Unnodu,T. Mahesh Babu,T. Mahesh Babu,Romance,
1001,2013,Nirnayam,S. S. Srisaravanan,"Vikram Anand, Regina Cassandra, Baby Vedhika",,
1002,2013,Nugam,Jeffy,"Jeybala, Iniya, Suresh, Reeshkadir, Preethi",Drama,
1003,2013,Ragalaipuram,Mano,"Karunas, Angana Roy, Sanjana Singh",Comedy,
1004,2013,Ingu Kadhal Katrutharapadum,M. Sreedharan,"Sreenath, Darshana, Archana",Romance,
1005,2013,Muthu Nagaram,Ottapidaram K. Thirupathi,"Vishvaa, Asrik Bhanu",Romance,
1006,2013,Sutta Kadhai,Subu,"Balaji, Venkat, Nassar, Lakshmi Priyaa Chandramouli",Black comedy,
1007,2013,Vasanthasena,Raman,"Ravi Prakash, Priyanka Tiwari",Romance,
1008,2013,Arrambam,Vishnuvardhan,"Ajith Kumar, Arya, Nayantara, Taapsee Pannu",Action thriller,Produced by Sri Satya Sai Movies
1009,2013,All in All Azhagu Raja,M. Rajesh,"Karthi, Kajal Aggarwal, Santhanam",Comedy,
1010,2013,Pandianadu,Suseenthiran,"Vishal, Lakshmi Menon, Vikranth",Action drama,
1011,2013,Apple Penne,R. K. Kalaimani,"Vatsan, Aishwarya Menon, Roja,",Drama,
1012,2013,Pizza 2: The Villa,Deepan Chakravarthy,"Ashok Selvan, Sanchita Shetty, Nassar, Vegan Rajesh",Fantasy thriller,
1013,2013,Ravana Desam,Ajay Nuthakki,"Ajay Nuthakki, Jennifer, Naveen, Konda, Ramkiran",War drama,
1014,2013,Irandaam Ulagam,Selvaraghavan,"Arya, Anushka Shetty",Fantasy,
1015,2013,Maayai,Lakshmiram,"Sanjay, Sanam Shetty, Rajendran",Thriller,
1016,2013,Meiyazhagi,R. T. Jayavel,"Balaji Balakrishnan, Jai Quehaeni, Arjun, Arunmozhi Varman, Jenny Jasmine",Drama,
1017,2013,Appavukku Kalyanam,Armugha Swamy,"Padiyan, Rasikapriya",Adult comedy,
1018,2013,Ennachu,Sri Mani,"Mohammed Ismail, Vivinth, Jagan Balaji",Thriller,
1019,2013,Jannal Oram,Karu Pazhaniappan,"Parthiban, Vimal, Vidharth, Poorna, Manisha Yadav",Comedy drama,
1020,2013,Naveena Saraswathi Sabatham,K. Chandru,"Jai, Niveda Thomas",Fantasy comedy,
1021,2013,Vidiyum Munn,Balaji K. Kumar,"Pooja Umashankar, Malavika Manikuttan, Vinod Kishan",Thriller,
1022,2013,Ego,S. Sakthivel,"Velu, Anaswara Kumar, Bala",Comedy,
1023,2013,Kalyana Samayal Saadham,RS Prasanna,"Prasanna, Lekha Washington",Romantic comedy,
1024,2013,Thagaraaru,Ganesh Vinayak,"Arulnidhi, Poorna",Action,
1025,2013,Vellai Desathin Idhayam,Jughein,"Mithun Serai, Supra, Suri",Drama,
1026,2013,Ivan Veramathiri,M. Saravanan,"Vikram Prabhu, Surabhi, Ganesh Venkatraman, Vamsi Krishna",Thriller,
1027,2013,Kolagalam,P.G. Surendran,"Amal, Saranya Mohan, Vishnupriya",Drama,
1028,2013,Sandhithathum Sindhithathum,,,,
1029,2013,Thedi Pidi Adi,,,,
1030,2013,Biriyani,Venkat Prabhu,"Karthi, Hansika Motwani, Premgi Amaren, Ramki",Comedy-thriller,Produced by Studio Green
1031,2013,Endrendrum Punnagai,I. Ahmed,"Jiiva, Trisha Krishnan, Vinay Rai, Andrea Jeremiah, Santhanam",Romance,
1032,2013,Thalaimuraigal,Balu Mahendra,"Sashikumar, Vinodhini, Ramya Shankar, Balu Mahendra",Drama,
1033,2013,Madha Yaanai Koottam,Vikram Sugumaran,"Kathir, Oviya",,
1034,2013,Bhuvanakadu,,"Vignesh, Divya Nagesh",,
1035,2013,Vizha,Bharathi Balakumaran,"Mahendran, Malavika Menon",,"Produced by Sri Thenandal Films, Azure Entertainment, JV Media Dreams"
1036,2012,Nanban,Shankar,"Vijay, Jiiva, Srikanth, Ileana D'Cruz",Comedy-drama,Produced by Gemini Film Circuit
1037,2012,Kollaikaran,Tamil Selvan,"Vidharth, Sanchita Shetty",Drama,Produced by Prasad Cine Arts
1038,2012,Vettai,N. Linguswamy,"Arya, R. Madhavan, Sameera Reddy, Amala Paul",Action—masala,Produced by Thirupathi Brothers & UTV Motion Pictures
1039,2012,Medhai,N. T. G. Saravanan,"Ramarajan, Kaushika",Drama,Produced by Kalaimagal Kalaikoodam
1040,2012,Paari,Rajini,"Rahul, Teena",Drama,Produced by S Muthu
1041,2012,Settai Dhanam,Sathish R.,"Krish, Varsha, Chaplin Balu",Drama,Produced by K. Suresh Kumar
1042,2012,Theni Maavattam,P. R. Kaumaarimuthu,"Gopalkandhan, Varsha",Romance,Produced by Gopalkandhan
1043,2012,Marina,Pandiraj,"Siva Karthikeyan, Oviya, Jayaprakash",Comedy-drama,Produced by Pasanga Productions
1044,2012,Sengathu Bhoomiyilae,Rathna Kumar,"Pavan, Mirchi Senthil, Priyanka Nair, Sunu Lakshmi",Drama,Produced by Swami Cine Arts
1045,2012,Dhoni,Prakash Raj,"Prakash Raj, Akash Puri, Radhika Apte",Drama,Produced by Duet MoviesSimultaneously shot in Telugu as Dhoni
1046,2012,Oru Mazhai Naangu Saaral,Anand,"Ravi, Sudharshan, Ramya",Romance,Produced by CK3 Productions
1047,2012,Oru Nadigaiyin Vaakkumoolam,Rajkrishna,"Sonia Agarwal, Sukran, Kovai Sarala, Ganja Karuppu",Drama,Produced by SG Films
1048,2012,Soozhnilai,T. Senthuran,"Sathya, Paveena, Dhina, Nizhalgal Ravi",Drama,Produced by Global Television
1049,2012,Vachaathi,Ravi Thambi,"Rethna Ramesh, Dharshana, Y. Gee. Mahendra",Drama,Produced by Olympia Productions
1050,2012,Vilayada Vaa,Vijay Nantha,"Viswanath Balaji, Divya Padmini",Sports,Produced by K. Thripurasundari
1051,2012,Ambuli,Hari ShankarHareesh Narayan,"R. Parthiban, R. Ajai, P. S. Srijith, Sanam Shetty",Fantasy,Released in 3D
1052,2012,Kadhalil Sodhappuvadhu Yeppadi,Balaji Mohan,"Siddharth, Amala Paul",Romantic comedy,Produced by YNot Studios & Etaki EntertainmentSimultaneously shot in Telugu as Love Failure
1053,2012,Muppozhudhum Un Karpanaigal,Elred Kumar,"Adharvaa, Amala Paul",Romantic thriller,Produced by R. S. Infotainment
1054,2012,Udumban,Ramji S. Balan,"Dileep Roger, Sana, Radhika",Action—drama,Produced by Modern Cinema
1055,2012,Kadhal Paathai,Vyaasan,"Vinod Kumar, Vidya",Romance,Produced by Sri Balaji Frames
1056,2012,Virudhanagar Sandhippu,VSD Rengarajan,"Chandru, Denna, K. R. Vijaya",Drama,Produced by ARB Productions
1057,2012,Aravaan,Vasanthabalan,"Aadhi, Pasupathy, Dhansika, Archana Kavi",Period piece,Produced by Amma Creations
1058,2012,Kondaan Koduthaan,G. Rajendran,"Kadhir Kaman, Advaitha",Drama,Produced by Ayyappa Art Films
1059,2012,Shankar Oor Rajapalayam,Veera,"Kanthesh, Hasika, Arun, Veerapandiyan",Drama,Produced by Golden Pictures
1060,2012,Naanga,Selva,"Sanjai Krishna, Vinod, Nivas, Udhay, Kasthuri, Vishnu Priya, Shivani Bhai",Drama,Produced by Sri Rajalakshmi Films
1061,2012,Pathirama Pathukkunga,C. Somasundaram,"Sharan, Swathi, Vaiyapuri",Drama,Produced by Saran Dot Creatives
1062,2012,Sevarkodi,R. Subramanian,"Arun Balaji, Bhama",Romance,Produced by Bannari Pictures
1063,2012,Kazhugu,Sathyasiva,"Krishna Sekhar, Bindu Madhavi, Thambi Ramaiah",Comedy thriller,
1064,2012,Maasi,G. Kicha,"Arjun, Archana Gupta, Hema, Kota Srinivasa Rao",Action,Produced by Anbu Lakshmi Films
1065,2012,Vinmeengal,Vignesh Menon,"Rahul Ravindran, Anuja Iyer, Shikha",Drama,
1066,2012,Aayiram Muthangaludam Thenmozhi,Shanmugha Raj,"Venkatesh, Akshara",Adult Comedy,Produced by Global Infotainment
1067,2012,Kadhal Pisase,Aravindan,"Aravindan, Anitha Reddy, Midhuna, Santhanam",Comedy,Produced by Dream Art Creations
